simone,simtwo,simthree,simfour,simfive,simsix
0.002075969259285315,0.002994429118157365,0.0023715295094342104,0.0023903886406528687,0.002272278837390802,0.0028473106842316935
0.0036955264859670016,0.005204178637183274,0.0034086846568559914,0.003269214537450361,0.003403397910377892,0.003914373709184829
0.002085402184707047,0.0023645320197044303,0.0019238476953907803,0.014955262036642535,0.0112337020333709,0.02692134831460674
