simone,simtwo,simthree,simfour,simfive,simsix
44.56695969064384,44.562988871481345,43.709537943534066,41.36501850526318,42.55805406647957,43.16614695413817
52.18678953778113,60.0742053127802,49.74846455220364,48.316083291562435,51.160430706531066,49.79114287277032
46.704589155908636,43.00672210180624,41.543191599198394,1335.1264880783979,592.750494294164,1886.7483038202247
