custalloc,prot,custmed,supalloc,supapp,supmed
10.713145999999998,83.886602,149.98528000000007,10.852267,71.13947600000002,145.785326
10.909884,85.622542,151.281506,10.424039,74.52040200000002,149.5078980000001
10.698036,86.528769,149.07109199999994,10.705339,68.012656,150.60724300000007
10.912228,79.951521,144.65585499999992,10.387331999999999,67.883062,149.30752499999997
10.576495999999999,78.37611600000001,76.824038,10.477143,67.827747,144.76086400000005
10.876857,83.953841,145.676408,8.657566,71.278304,150.08599300000003
10.500845,86.65640200000001,149.39837499999993,3.4547069999999995,63.00497,76.970714
10.820065000000003,80.222662,149.19793199999998,3.2952890000000017,74.33371900000002,149.17898199999996
10.618008,83.891303,149.87319499999995,3.4528369999999997,74.28565,151.39156299999996
