custalloc,prot,custmed,supalloc,supapp,supmed
11.058822999999999,106.028438,0.03631300000008195,11.178940999999998,49.770405999999994,0.13823499999998604
11.111482,106.367001,-0.0021199999999953435,11.003086,48.700212,0.10741700000001583
11.186625,104.88134,0.006530999999959022,10.892077,43.898141,0.5019130000001168
10.508160000000002,104.534255,0.007398999999975785,10.441384,51.089516,0.11614099999994505
10.810476000000003,105.123313,-0.001646999999997206,10.849821,46.269511,0.10946200000005774
10.419532,85.729285,-0.0008130000000819564,10.332701,49.967507,0.10883600000001024
10.438255,105.54295899999998,-0.0008819999999832361,8.389699,46.897914,0.10781099999998696
10.307254000000002,106.819896,0.0001300000000046566,7.8602289999999995,43.903482000000004,0.1054649999999674
10.448502999999999,75.201167,-0.003320999999996275,8.046618,49.93253300000001,0.11652000000001862
10.517291000000002,75.039761,-0.0014970000000321306,7.816961,47.07415800000001,0.11029200000001584
10.723203999999999,83.940178,-0.002089000000036322,7.077644000000002,47.706209,0.1097160000000149
10.350521,106.01613,-0.0003640000000596046,6.355268999999998,50.091385,0.1343949999999022
10.198733999999998,105.06532899999999,0.0003699999999953434,5.9280740000000005,50.038167,0.10323300000000744
10.381145000000002,105.657801,5.400000000372529e-05,2.979309000000001,43.921147000000005,0.10465300000004936
10.626643,83.682818,-0.0016319999999832363,2.6873369999999994,48.92386600000001,0.10620399999991059
10.618247,105.281876,0.004451999999932014,2.4276539999999986,46.068830999999996,0.03679899999999907
9.828343,86.309148,-0.0002459999999264255,1.9487960000000022,48.827577000000005,0.11947100000001956
10.489854000000001,105.025497,-0.002686000000103377,1.490101999999999,46.33828200000001,0.12021799999999348
9.896754999999999,83.467598,-0.0005059999999357387,0.6152019999999975,49.975564,0.1111369999999879
6.315251,106.487046,0.0011180000000167638,0.5219310000000005,47.515679000000006,0.10829700000002049
